Year|City|Days with Heat Waves|drought|max_avg_temp_month|max_avg_temp|Produtividade aparente do trabalho|Energy Consumption (GWh)|Production Source|Energy Production (GWh)
2007|Lisboa|0|285.0|27.5|21.1|31539.3|49676.041662|Thermal|32542
2007|Lisboa|0|285.0|27.5|21.1|31539.3|49676.041662|Photovoltaic|24
2007|Beja|0|266.0|33.2|22.8|31539.3|49676.041662|Total|47253
2007|Beja|0|266.0|33.2|22.8|31539.3|49676.041662|Eolic|4037
2007|Beja|0|266.0|33.2|22.8|31539.3|49676.041662|Geothermal|201
2007|Beja|0|266.0|33.2|22.8|31539.3|49676.041662|Hydric|10449
2007|Beja|0|266.0|33.2|22.8|31539.3|49676.041662|Thermal|32542
2007|Beja|0|266.0|33.2|22.8|31539.3|49676.041662|Photovoltaic|24
2007|Faro|0|303.0|30.1|22.3|31539.3|49676.041662|Total|47253
2007|Faro|0|303.0|30.1|22.3|31539.3|49676.041662|Eolic|4037
2007|Faro|0|303.0|30.1|22.3|31539.3|49676.041662|Geothermal|201
2007|Faro|0|303.0|30.1|22.3|31539.3|49676.041662|Hydric|10449
2007|Faro|0|303.0|30.1|22.3|31539.3|49676.041662|Thermal|32542
2007|Faro|0|303.0|30.1|22.3|31539.3|49676.041662|Photovoltaic|24
2008|Viana do Castelo|6|206.0|24.0|18.9|32257.1|49186.865934|Total|45969
2008|Viana do Castelo|6|206.0|24.0|18.9|32257.1|49186.865934|Eolic|5757
2008|Viana do Castelo|6|206.0|24.0|18.9|32257.1|49186.865934|Geothermal|192
2008|Viana do Castelo|6|206.0|24.0|18.9|32257.1|49186.865934|Hydric|7298
2008|Viana do Castelo|6|206.0|24.0|18.9|32257.1|49186.865934|Thermal|32681
2008|Viana do Castelo|6|206.0|24.0|18.9|32257.1|49186.865934|Photovoltaic|41
2008|Bragança|6|251.0|28.4|18.4|32257.1|49186.865934|Total|45969
2008|Bragança|6|251.0|28.4|18.4|32257.1|49186.865934|Eolic|5757
2008|Bragança|6|251.0|28.4|18.4|32257.1|49186.865934|Geothermal|192
2008|Bragança|6|251.0|28.4|18.4|32257.1|49186.865934|Hydric|7298
2008|Bragança|6|251.0|28.4|18.4|32257.1|49186.865934|Thermal|32681
2008|Bragança|6|251.0|28.4|18.4|32257.1|49186.865934|Photovoltaic|41
2008|Porto|6|217.0|23.6|19.1|32257.1|49186.865934|Total|45969
2008|Porto|6|217.0|23.6|19.1|32257.1|49186.865934|Eolic|5757
2008|Porto|6|217.0|23.6|19.1|32257.1|49186.865934|Geothermal|192
2008|Porto|6|217.0|23.6|19.1|32257.1|49186.865934|Hydric|7298
2008|Porto|6|217.0|23.6|19.1|32257.1|49186.865934|Thermal|32681
2008|Porto|6|217.0|23.6|19.1|32257.1|49186.865934|Photovoltaic|41
2008|Castelo Branco|12|266.0|31.3|21.0|32257.1|49186.865934|Total|45969
2008|Castelo Branco|12|266.0|31.3|21.0|32257.1|49186.865934|Eolic|5757
2008|Castelo Branco|12|266.0|31.3|21.0|32257.1|49186.865934|Geothermal|192
2008|Castelo Branco|12|266.0|31.3|21.0|32257.1|49186.865934|Hydric|7298
2008|Castelo Branco|12|266.0|31.3|21.0|32257.1|49186.865934|Thermal|32681
2008|Castelo Branco|12|266.0|31.3|21.0|32257.1|49186.865934|Photovoltaic|41
2008|Lisboa|0|266.0|27.1|21.1|32257.1|49186.865934|Total|45969
2008|Lisboa|0|266.0|27.1|21.1|32257.1|49186.865934|Eolic|5757
2008|Lisboa|0|266.0|27.1|21.1|32257.1|49186.865934|Geothermal|192
2008|Lisboa|0|266.0|27.1|21.1|32257.1|49186.865934|Hydric|7298
2008|Lisboa|0|266.0|27.1|21.1|32257.1|49186.865934|Thermal|32681
2008|Lisboa|0|266.0|27.1|21.1|32257.1|49186.865934|Photovoltaic|41
2008|Beja|6|263.0|32.5|22.7|32257.1|49186.865934|Total|45969
2008|Beja|6|263.0|32.5|22.7|32257.1|49186.865934|Eolic|5757
2008|Beja|6|263.0|32.5|22.7|32257.1|49186.865934|Geothermal|192
2008|Beja|6|263.0|32.5|22.7|32257.1|49186.865934|Hydric|7298
2008|Beja|6|263.0|32.5|22.7|32257.1|49186.865934|Thermal|32681
2008|Beja|6|263.0|32.5|22.7|32257.1|49186.865934|Photovoltaic|41
2008|Faro|0|296.0|29.0|22.0|32257.1|49186.865934|Total|45969
2008|Faro|0|296.0|29.0|22.0|32257.1|49186.865934|Eolic|5757
2008|Faro|0|296.0|29.0|22.0|32257.1|49186.865934|Geothermal|192
2008|Faro|0|296.0|29.0|22.0|32257.1|49186.865934|Hydric|7298
2008|Faro|0|296.0|29.0|22.0|32257.1|49186.865934|Thermal|32681
2008|Faro|0|296.0|29.0|22.0|32257.1|49186.865934|Photovoltaic|41
2009|Viana do Castelo|0|211.0|24.6|19.1|33097.1|48772.938876|Total|50207
2009|Viana do Castelo|0|211.0|24.6|19.1|33097.1|48772.938876|Eolic|7577
2009|Viana do Castelo|0|211.0|24.6|19.1|33097.1|48772.938876|Geothermal|184
2009|Viana do Castelo|0|211.0|24.6|19.1|33097.1|48772.938876|Hydric|9009
2009|Viana do Castelo|0|211.0|24.6|19.1|33097.1|48772.938876|Thermal|33277
2009|Viana do Castelo|0|211.0|24.6|19.1|33097.1|48772.938876|Photovoltaic|160
2009|Bragança|40|257.0|32.3|19.5|33097.1|48772.938876|Total|50207
2009|Bragança|40|257.0|32.3|19.5|33097.1|48772.938876|Eolic|7577
2009|Bragança|40|257.0|32.3|19.5|33097.1|48772.938876|Geothermal|184
2009|Bragança|40|257.0|32.3|19.5|33097.1|48772.938876|Hydric|9009
2009|Bragança|40|257.0|32.3|19.5|33097.1|48772.938876|Thermal|33277
2009|Bragança|40|257.0|32.3|19.5|33097.1|48772.938876|Photovoltaic|160
2009|Porto|0|189.0|25.2|19.3|33097.1|48772.938876|Total|50207
2009|Porto|0|189.0|25.2|19.3|33097.1|48772.938876|Eolic|7577
2009|Porto|0|189.0|25.2|19.3|33097.1|48772.938876|Geothermal|184
2009|Porto|0|189.0|25.2|19.3|33097.1|48772.938876|Hydric|9009
2009|Porto|0|189.0|25.2|19.3|33097.1|48772.938876|Thermal|33277
2009|Porto|0|189.0|25.2|19.3|33097.1|48772.938876|Photovoltaic|160
2009|Castelo Branco|18|263.0|34.0|22.3|33097.1|48772.938876|Total|50207
2009|Castelo Branco|18|263.0|34.0|22.3|33097.1|48772.938876|Eolic|7577
2009|Castelo Branco|18|263.0|34.0|22.3|33097.1|48772.938876|Geothermal|184
2009|Castelo Branco|18|263.0|34.0|22.3|33097.1|48772.938876|Hydric|9009
2009|Castelo Branco|18|263.0|34.0|22.3|33097.1|48772.938876|Thermal|33277
2009|Castelo Branco|18|263.0|34.0|22.3|33097.1|48772.938876|Photovoltaic|160
2009|Lisboa|22|252.0|29.2|22.0|33097.1|48772.938876|Total|50207
2009|Lisboa|22|252.0|29.2|22.0|33097.1|48772.938876|Eolic|7577
2009|Lisboa|22|252.0|29.2|22.0|33097.1|48772.938876|Geothermal|184
2009|Lisboa|22|252.0|29.2|22.0|33097.1|48772.938876|Hydric|9009
2009|Lisboa|22|252.0|29.2|22.0|33097.1|48772.938876|Thermal|33277
2009|Lisboa|22|252.0|29.2|22.0|33097.1|48772.938876|Photovoltaic|160
2009|Beja|29|260.0|34.7|23.8|33097.1|48772.938876|Total|50207
2009|Beja|29|260.0|34.7|23.8|33097.1|48772.938876|Eolic|7577
2009|Beja|29|260.0|34.7|23.8|33097.1|48772.938876|Geothermal|184
2009|Beja|29|260.0|34.7|23.8|33097.1|48772.938876|Hydric|9009
2009|Beja|29|260.0|34.7|23.8|33097.1|48772.938876|Thermal|33277
2009|Beja|29|260.0|34.7|23.8|33097.1|48772.938876|Photovoltaic|160
2009|Faro|7|294.0|30.0|22.6|33097.1|48772.938876|Total|50207
2009|Faro|7|294.0|30.0|22.6|33097.1|48772.938876|Eolic|7577
2009|Faro|7|294.0|30.0|22.6|33097.1|48772.938876|Geothermal|184
2009|Faro|7|294.0|30.0|22.6|33097.1|48772.938876|Hydric|9009
2009|Faro|7|294.0|30.0|22.6|33097.1|48772.938876|Thermal|33277
2009|Faro|7|294.0|30.0|22.6|33097.1|48772.938876|Photovoltaic|160
2010|Viana do Castelo|0|209.0|26.0|19.1|34088.0|50505.481187|Total|54093
2010|Viana do Castelo|0|209.0|26.0|19.1|34088.0|50505.481187|Eolic|9182
2010|Viana do Castelo|0|209.0|26.0|19.1|34088.0|50505.481187|Geothermal|197
2010|Viana do Castelo|0|209.0|26.0|19.1|34088.0|50505.481187|Hydric|16547
2010|Viana do Castelo|0|209.0|26.0|19.1|34088.0|50505.481187|Thermal|27953
2010|Viana do Castelo|0|209.0|26.0|19.1|34088.0|50505.481187|Photovoltaic|214
2010|Bragança|13|233.0|31.6|18.3|34088.0|50505.481187|Total|54093
2010|Bragança|13|233.0|31.6|18.3|34088.0|50505.481187|Eolic|9182
2010|Bragança|13|233.0|31.6|18.3|34088.0|50505.481187|Geothermal|197
2010|Bragança|13|233.0|31.6|18.3|34088.0|50505.481187|Hydric|16547
2010|Bragança|13|233.0|31.6|18.3|34088.0|50505.481187|Thermal|27953
2010|Bragança|13|233.0|31.6|18.3|34088.0|50505.481187|Photovoltaic|214
2010|Porto|18|215.0|26.9|19.5|34088.0|50505.481187|Total|54093
2010|Porto|18|215.0|26.9|19.5|34088.0|50505.481187|Eolic|9182
2010|Porto|18|215.0|26.9|19.5|34088.0|50505.481187|Geothermal|197
2010|Porto|18|215.0|26.9|19.5|34088.0|50505.481187|Hydric|16547
2010|Porto|18|215.0|26.9|19.5|34088.0|50505.481187|Thermal|27953
2010|Porto|18|215.0|26.9|19.5|34088.0|50505.481187|Photovoltaic|214
2010|Castelo Branco|6|246.0|35.1|21.3|34088.0|50505.481187|Total|54093
2010|Castelo Branco|6|246.0|35.1|21.3|34088.0|50505.481187|Eolic|9182
2010|Castelo Branco|6|246.0|35.1|21.3|34088.0|50505.481187|Geothermal|197
2010|Castelo Branco|6|246.0|35.1|21.3|34088.0|50505.481187|Hydric|16547
2010|Castelo Branco|6|246.0|35.1|21.3|34088.0|50505.481187|Thermal|27953
2010|Castelo Branco|6|246.0|35.1|21.3|34088.0|50505.481187|Photovoltaic|214
2010|Lisboa|13|239.0|31.2|21.9|34088.0|50505.481187|Total|54093
2010|Lisboa|13|239.0|31.2|21.9|34088.0|50505.481187|Eolic|9182
2010|Lisboa|13|239.0|31.2|21.9|34088.0|50505.481187|Geothermal|197
2010|Lisboa|13|239.0|31.2|21.9|34088.0|50505.481187|Hydric|16547
2010|Lisboa|13|239.0|31.2|21.9|34088.0|50505.481187|Thermal|27953
2010|Lisboa|13|239.0|31.2|21.9|34088.0|50505.481187|Photovoltaic|214
2010|Beja|6|239.0|35.8|22.8|34088.0|50505.481187|Total|54093
2010|Beja|6|239.0|35.8|22.8|34088.0|50505.481187|Eolic|9182
2010|Beja|6|239.0|35.8|22.8|34088.0|50505.481187|Geothermal|197
2010|Beja|6|239.0|35.8|22.8|34088.0|50505.481187|Hydric|16547
2010|Beja|6|239.0|35.8|22.8|34088.0|50505.481187|Thermal|27953
2010|Beja|6|239.0|35.8|22.8|34088.0|50505.481187|Photovoltaic|214
2010|Faro|0|263.0|31.0|22.3|34088.0|50505.481187|Total|54093
2010|Faro|0|263.0|31.0|22.3|34088.0|50505.481187|Eolic|9182
2010|Faro|0|263.0|31.0|22.3|34088.0|50505.481187|Geothermal|197
2010|Faro|0|263.0|31.0|22.3|34088.0|50505.481187|Hydric|16547
2010|Faro|0|263.0|31.0|22.3|34088.0|50505.481187|Thermal|27953
2010|Faro|0|263.0|31.0|22.3|34088.0|50505.481187|Photovoltaic|214
2011|Viana do Castelo|8|232.0|23.8|19.8|34066.8|49153.243791|Total|52465
2011|Viana do Castelo|8|232.0|23.8|19.8|34066.8|49153.243791|Eolic|9162
2011|Viana do Castelo|8|232.0|23.8|19.8|34066.8|49153.243791|Geothermal|210
2011|Viana do Castelo|8|232.0|23.8|19.8|34066.8|49153.243791|Hydric|12114
2011|Viana do Castelo|8|232.0|23.8|19.8|34066.8|49153.243791|Thermal|30697
2011|Viana do Castelo|8|232.0|23.8|19.8|34066.8|49153.243791|Photovoltaic|282
2011|Bragança|37|259.0|29.6|19.9|34066.8|49153.243791|Total|52465
2011|Bragança|37|259.0|29.6|19.9|34066.8|49153.243791|Eolic|9162
2011|Bragança|37|259.0|29.6|19.9|34066.8|49153.243791|Geothermal|210
2011|Bragança|37|259.0|29.6|19.9|34066.8|49153.243791|Hydric|12114
2011|Bragança|37|259.0|29.6|19.9|34066.8|49153.243791|Thermal|30697
2011|Bragança|37|259.0|29.6|19.9|34066.8|49153.243791|Photovoltaic|282
2011|Porto|21|245.0|25.1|20.2|34066.8|49153.243791|Total|52465
2011|Porto|21|245.0|25.1|20.2|34066.8|49153.243791|Eolic|9162
2011|Porto|21|245.0|25.1|20.2|34066.8|49153.243791|Geothermal|210
2011|Porto|21|245.0|25.1|20.2|34066.8|49153.243791|Hydric|12114
2011|Porto|21|245.0|25.1|20.2|34066.8|49153.243791|Thermal|30697
2011|Porto|21|245.0|25.1|20.2|34066.8|49153.243791|Photovoltaic|282
2011|Castelo Branco|20|271.0|31.9|22.4|34066.8|49153.243791|Total|52465
2011|Castelo Branco|20|271.0|31.9|22.4|34066.8|49153.243791|Eolic|9162
2011|Castelo Branco|20|271.0|31.9|22.4|34066.8|49153.243791|Geothermal|210
2011|Castelo Branco|20|271.0|31.9|22.4|34066.8|49153.243791|Hydric|12114
2011|Castelo Branco|20|271.0|31.9|22.4|34066.8|49153.243791|Thermal|30697
2011|Castelo Branco|20|271.0|31.9|22.4|34066.8|49153.243791|Photovoltaic|282
2011|Lisboa|14|268.0|28.0|22.5|34066.8|49153.243791|Total|52465
2011|Lisboa|14|268.0|28.0|22.5|34066.8|49153.243791|Eolic|9162
2011|Lisboa|14|268.0|28.0|22.5|34066.8|49153.243791|Geothermal|210
2011|Lisboa|14|268.0|28.0|22.5|34066.8|49153.243791|Hydric|12114
2011|Lisboa|14|268.0|28.0|22.5|34066.8|49153.243791|Thermal|30697
2011|Lisboa|14|268.0|28.0|22.5|34066.8|49153.243791|Photovoltaic|282
2011|Beja|29|252.0|32.1|23.4|34066.8|49153.243791|Total|52465
2011|Beja|29|252.0|32.1|23.4|34066.8|49153.243791|Eolic|9162
2011|Beja|29|252.0|32.1|23.4|34066.8|49153.243791|Geothermal|210
2011|Beja|29|252.0|32.1|23.4|34066.8|49153.243791|Hydric|12114
2011|Beja|29|252.0|32.1|23.4|34066.8|49153.243791|Thermal|30697
2011|Beja|29|252.0|32.1|23.4|34066.8|49153.243791|Photovoltaic|282
2011|Faro|0|292.0|29.5|22.9|34066.8|49153.243791|Total|52465
2011|Faro|0|292.0|29.5|22.9|34066.8|49153.243791|Eolic|9162
2011|Faro|0|292.0|29.5|22.9|34066.8|49153.243791|Geothermal|210
2011|Faro|0|292.0|29.5|22.9|34066.8|49153.243791|Hydric|12114
2011|Faro|0|292.0|29.5|22.9|34066.8|49153.243791|Thermal|30697
2011|Faro|0|292.0|29.5|22.9|34066.8|49153.243791|Photovoltaic|282
2015|Viana do Castelo|0|212.0|24.2|19.5|36242.6|46852.996022|Total|52424
2015|Viana do Castelo|0|212.0|24.2|19.5|36242.6|46852.996022|Eolic|11608
2015|Viana do Castelo|0|212.0|24.2|19.5|36242.6|46852.996022|Geothermal|204
2015|Viana do Castelo|0|212.0|24.2|19.5|36242.6|46852.996022|Hydric|9800
2015|Viana do Castelo|0|212.0|24.2|19.5|36242.6|46852.996022|Thermal|30014
2015|Viana do Castelo|0|212.0|24.2|19.5|36242.6|46852.996022|Photovoltaic|799
2015|Bragança|40|256.0|32.2|19.5|36242.6|46852.996022|Total|52424
2015|Bragança|40|256.0|32.2|19.5|36242.6|46852.996022|Eolic|11608
2015|Bragança|40|256.0|32.2|19.5|36242.6|46852.996022|Geothermal|204
2015|Bragança|40|256.0|32.2|19.5|36242.6|46852.996022|Hydric|9800
2015|Bragança|40|256.0|32.2|19.5|36242.6|46852.996022|Thermal|30014
2015|Bragança|40|256.0|32.2|19.5|36242.6|46852.996022|Photovoltaic|799
2015|Porto|13|241.0|24.2|19.6|36242.6|46852.996022|Total|52424
2015|Porto|13|241.0|24.2|19.6|36242.6|46852.996022|Eolic|11608
2015|Porto|13|241.0|24.2|19.6|36242.6|46852.996022|Geothermal|204
2015|Porto|13|241.0|24.2|19.6|36242.6|46852.996022|Hydric|9800
2015|Porto|13|241.0|24.2|19.6|36242.6|46852.996022|Thermal|30014
2015|Porto|13|241.0|24.2|19.6|36242.6|46852.996022|Photovoltaic|799
2015|Castelo Branco|26|279.0|35.2|22.8|36242.6|46852.996022|Total|52424
2015|Castelo Branco|26|279.0|35.2|22.8|36242.6|46852.996022|Eolic|11608
2015|Castelo Branco|26|279.0|35.2|22.8|36242.6|46852.996022|Geothermal|204
2015|Castelo Branco|26|279.0|35.2|22.8|36242.6|46852.996022|Hydric|9800
2015|Castelo Branco|26|279.0|35.2|22.8|36242.6|46852.996022|Thermal|30014
2015|Castelo Branco|26|279.0|35.2|22.8|36242.6|46852.996022|Photovoltaic|799
2015|Lisboa|14|276.0|29.2|22.4|36242.6|46852.996022|Total|52424
2015|Lisboa|14|276.0|29.2|22.4|36242.6|46852.996022|Eolic|11608
2015|Lisboa|14|276.0|29.2|22.4|36242.6|46852.996022|Geothermal|204
2015|Lisboa|14|276.0|29.2|22.4|36242.6|46852.996022|Hydric|9800
2015|Lisboa|14|276.0|29.2|22.4|36242.6|46852.996022|Thermal|30014
2015|Lisboa|14|276.0|29.2|22.4|36242.6|46852.996022|Photovoltaic|799
2015|Beja|55|263.0|33.8|24.1|36242.6|46852.996022|Total|52424
2015|Beja|55|263.0|33.8|24.1|36242.6|46852.996022|Eolic|11608
2015|Beja|55|263.0|33.8|24.1|36242.6|46852.996022|Geothermal|204
2015|Beja|55|263.0|33.8|24.1|36242.6|46852.996022|Hydric|9800
2015|Beja|55|263.0|33.8|24.1|36242.6|46852.996022|Thermal|30014
2015|Beja|55|263.0|33.8|24.1|36242.6|46852.996022|Photovoltaic|799
2015|Faro|6|312.0|31.1|22.8|36242.6|46852.996022|Total|52424
2015|Faro|6|312.0|31.1|22.8|36242.6|46852.996022|Eolic|11608
2015|Faro|6|312.0|31.1|22.8|36242.6|46852.996022|Geothermal|204
2015|Faro|6|312.0|31.1|22.8|36242.6|46852.996022|Hydric|9800
2015|Faro|6|312.0|31.1|22.8|36242.6|46852.996022|Thermal|30014
2015|Faro|6|312.0|31.1|22.8|36242.6|46852.996022|Photovoltaic|799
2016|Viana do Castelo|0|212.0|26.7|19.3|36703.8|47326.732798|Total|60279
2016|Viana do Castelo|0|212.0|26.7|19.3|36703.8|47326.732798|Eolic|12474
2016|Viana do Castelo|0|212.0|26.7|19.3|36703.8|47326.732798|Geothermal|172
2016|Viana do Castelo|0|212.0|26.7|19.3|36703.8|47326.732798|Hydric|16909
2016|Viana do Castelo|0|212.0|26.7|19.3|36703.8|47326.732798|Thermal|29902
2016|Viana do Castelo|0|212.0|26.7|19.3|36703.8|47326.732798|Photovoltaic|822
2016|Bragança|19|228.0|32.3|19.3|36703.8|47326.732798|Total|60279
2016|Bragança|19|228.0|32.3|19.3|36703.8|47326.732798|Eolic|12474
2016|Bragança|19|228.0|32.3|19.3|36703.8|47326.732798|Geothermal|172
2016|Bragança|19|228.0|32.3|19.3|36703.8|47326.732798|Hydric|16909
2016|Bragança|19|228.0|32.3|19.3|36703.8|47326.732798|Thermal|29902
2016|Bragança|19|228.0|32.3|19.3|36703.8|47326.732798|Photovoltaic|822
2016|Porto|6|218.0|26.5|19.5|36703.8|47326.732798|Total|60279
2016|Porto|6|218.0|26.5|19.5|36703.8|47326.732798|Eolic|12474
2016|Porto|6|218.0|26.5|19.5|36703.8|47326.732798|Geothermal|172
2016|Porto|6|218.0|26.5|19.5|36703.8|47326.732798|Hydric|16909
2016|Porto|6|218.0|26.5|19.5|36703.8|47326.732798|Thermal|29902
2016|Porto|6|218.0|26.5|19.5|36703.8|47326.732798|Photovoltaic|822
2016|Castelo Branco|7|253.0|35.1|22.1|36703.8|47326.732798|Total|60279
2016|Castelo Branco|7|253.0|35.1|22.1|36703.8|47326.732798|Eolic|12474
2016|Castelo Branco|7|253.0|35.1|22.1|36703.8|47326.732798|Geothermal|172
2016|Castelo Branco|7|253.0|35.1|22.1|36703.8|47326.732798|Hydric|16909
2016|Castelo Branco|7|253.0|35.1|22.1|36703.8|47326.732798|Thermal|29902
2016|Castelo Branco|7|253.0|35.1|22.1|36703.8|47326.732798|Photovoltaic|822
2016|Lisboa|8|245.0|31.8|22.5|36703.8|47326.732798|Total|60279
2016|Lisboa|8|245.0|31.8|22.5|36703.8|47326.732798|Eolic|12474
2016|Lisboa|8|245.0|31.8|22.5|36703.8|47326.732798|Geothermal|172
2016|Lisboa|8|245.0|31.8|22.5|36703.8|47326.732798|Hydric|16909
2016|Lisboa|8|245.0|31.8|22.5|36703.8|47326.732798|Thermal|29902
2016|Lisboa|8|245.0|31.8|22.5|36703.8|47326.732798|Photovoltaic|822
2016|Beja|0|244.0|35.9|23.7|36703.8|47326.732798|Total|60279
2016|Beja|0|244.0|35.9|23.7|36703.8|47326.732798|Eolic|12474
2016|Beja|0|244.0|35.9|23.7|36703.8|47326.732798|Geothermal|172
2016|Beja|0|244.0|35.9|23.7|36703.8|47326.732798|Hydric|16909
2016|Beja|0|244.0|35.9|23.7|36703.8|47326.732798|Thermal|29902
2016|Beja|0|244.0|35.9|23.7|36703.8|47326.732798|Photovoltaic|822
2016|Faro|0|283.0|31.2|22.9|36703.8|47326.732798|Total|60279
2016|Faro|0|283.0|31.2|22.9|36703.8|47326.732798|Eolic|12474
2016|Faro|0|283.0|31.2|22.9|36703.8|47326.732798|Geothermal|172
2016|Faro|0|283.0|31.2|22.9|36703.8|47326.732798|Hydric|16909
2016|Faro|0|283.0|31.2|22.9|36703.8|47326.732798|Thermal|29902
2016|Faro|0|283.0|31.2|22.9|36703.8|47326.732798|Photovoltaic|822
